show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,has_director,has_country,date_added_parsed,year_added,month_added,day_added,day_of_week_added,is_weekend_add,duration_minutes,season_count,release_year_date,release_age_days,release_age_years,days_since_first_record,title_length,number_of_genres,number_of_countries
s5992,Movie,14 Cameras,"Scott Hussion, Seth Fuller",United States,10/27/2018,2018,TV-MA,89 min,"Horror Movies, Thrillers",True,True,2018-10-27,2018,10,27,5,True,89.0,,2018-01-01,299,0.8186173853524983,3952,10,2,1
s5993,Movie,16 Blocks,Richard Donner,United States,11/1/2019,2006,PG-13,102 min,Action & Adventure,True,True,2019-11-01,2019,11,1,4,False,102.0,,2006-01-01,5052,13.831622176591376,4322,9,1,1
s5994,Movie,17 Again,Burr Steers,United States,1/1/2021,2009,PG-13,102 min,Comedies,True,True,2021-01-01,2021,1,1,4,False,102.0,,2009-01-01,4383,12.0,4749,8,1,1
s5995,Movie,1BR,David Marmor,United States,8/23/2020,2019,TV-MA,90 min,"Horror Movies, Independent Movies, Thrillers",True,True,2020-08-23,2020,8,23,6,True,90.0,,2019-01-01,600,1.6427104722792607,4618,3,3,1
s5996,Movie,1st Summoning,Raymond Wood,United States,7/26/2019,2018,TV-MA,94 min,"Horror Movies, Independent Movies",True,True,2019-07-26,2019,7,26,4,False,94.0,,2018-01-01,571,1.5633127994524298,4224,13,2,1
s5997,Movie,20 Feet From Stardom,Morgan Neville,United States,9/22/2018,2013,PG-13,91 min,"Documentaries, Music & Musicals",True,True,2018-09-22,2018,9,22,5,True,91.0,,2013-01-01,2090,5.722108145106092,3917,20,2,1
s6008,Movie,3 Deewarein,Nagesh Kukunoor,India,12/31/2019,2003,TV-MA,121 min,"Dramas, International Movies, Thrillers",True,True,2019-12-31,2019,12,31,1,False,121.0,,2003-01-01,6208,16.996577686516083,4382,11,3,1
s5999,Movie,2036 Origin Unknown,Hasraf Dulull,United Kingdom,12/20/2018,2018,TV-14,95 min,Sci-Fi & Fantasy,True,True,2018-12-20,2018,12,20,3,False,95.0,,2018-01-01,353,0.9664613278576317,4006,19,1,1
s6000,Movie,20th Century Women,Mike Mills,United States,6/28/2019,2016,R,119 min,"Dramas, Independent Movies",True,True,2019-06-28,2019,6,28,4,False,119.0,,2016-01-01,1274,3.488021902806297,4196,18,2,1
s6001,Movie,21 & Over,"Jon Lucas, Scott Moore",United States,4/16/2019,2013,R,93 min,Comedies,True,True,2019-04-16,2019,4,16,1,False,93.0,,2013-01-01,2296,6.286105407255304,4123,9,1,1
s6003,Movie,2307: Winter's Dream,Joey Curtis,United States,3/1/2018,2016,TV-MA,101 min,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",True,True,2018-03-01,2018,3,1,3,False,101.0,,2016-01-01,790,2.16290212183436,3712,20,3,1
s6004,Movie,24 Hours to Live,Brian Smrz,South Africa,4/7/2018,2017,R,93 min,Action & Adventure,True,True,2018-04-07,2018,4,7,5,True,93.0,,2017-01-01,461,1.2621492128678986,3749,16,1,1
s6005,Movie,"27, el club de los malditos",Nicanor Loreti,Argentina,5/1/2018,2018,TV-MA,82 min,"Action & Adventure, Comedies, International Movies",True,True,2018-05-01,2018,5,1,1,False,82.0,,2018-01-01,120,0.32854209445585214,3773,27,3,1
s6006,Movie,27: Gone Too Soon,Simon Napier-Bell,United Kingdom,5/1/2018,2017,TV-MA,70 min,Documentaries,True,True,2018-05-01,2018,5,1,1,False,70.0,,2017-01-01,485,1.3278576317590691,3773,17,1,1
s6007,Movie,28 Days,Betty Thomas,United States,9/30/2020,2000,PG-13,104 min,"Comedies, Dramas",True,True,2020-09-30,2020,9,30,2,False,104.0,,2000-01-01,7578,20.747433264887064,4656,7,2,1
s6009,Movie,3 Generations,Gaby Dellal,United States,8/28/2017,2015,PG-13,92 min,"Dramas, LGBTQ Movies",True,True,2017-08-28,2017,8,28,0,False,92.0,,2015-01-01,970,2.6557152635181382,3527,13,2,1
s6010,Movie,3 Heroines,Iman Brotoseno,Indonesia,1/5/2019,2016,TV-PG,124 min,"Dramas, International Movies, Sports Movies",True,True,2019-01-05,2019,1,5,5,True,124.0,,2016-01-01,1100,3.0116358658453115,4022,10,3,1
s6011,Movie,3 Seconds Divorce,Shazia Javed,Canada,6/15/2019,2018,TV-PG,53 min,"Documentaries, Faith & Spirituality",True,True,2019-06-15,2019,6,15,5,True,53.0,,2018-01-01,530,1.4510609171800137,4183,17,2,1
s6012,Movie,30 Days of Luxury,Hani Hamdi,Egypt,4/18/2019,2016,TV-14,91 min,"Comedies, International Movies",True,True,2019-04-18,2019,4,18,3,False,91.0,,2016-01-01,1203,3.293634496919918,4125,17,2,1
s6013,Movie,30 Minutes or Less,Ruben Fleischer,United States,1/1/2021,2011,R,83 min,"Action & Adventure, Comedies",True,True,2021-01-01,2021,1,1,4,False,83.0,,2011-01-01,3653,10.001368925393566,4749,18,2,1
s6014,Movie,300 Miles to Heaven,Maciej Dejczer,Denmark,10/1/2019,1989,TV-14,93 min,"Dramas, International Movies",True,True,2019-10-01,2019,10,1,1,False,93.0,,1989-01-01,11230,30.746064339493497,4291,19,2,1
s6015,Movie,42 Grams,Jack C. Newell,United States,2/1/2018,2017,TV-MA,81 min,Documentaries,True,True,2018-02-01,2018,2,1,3,False,81.0,,2017-01-01,396,1.0841889117043122,3684,8,1,1
s6016,Movie,4th Man Out,Andrew Nackman,United States,5/5/2016,2015,NR,86 min,"Comedies, LGBTQ Movies",True,True,2016-05-05,2016,5,5,3,False,86.0,,2015-01-01,490,1.3415468856947297,3047,11,2,1
s6018,Movie,5 to 7,Victor Levin,United States,3/16/2017,2014,R,97 min,"Comedies, Dramas, Romantic Movies",True,True,2017-03-16,2017,3,16,3,False,97.0,,2014-01-01,1170,3.2032854209445585,3362,6,3,1
s6019,Movie,50 First Dates,Peter Segal,United States,12/1/2020,2004,PG-13,99 min,"Comedies, Romantic Movies",True,True,2020-12-01,2020,12,1,1,False,99.0,,2004-01-01,6179,16.917180013689254,4718,14,2,1
s6020,Movie,50/50,Jonathan Levine,United States,6/1/2019,2011,R,100 min,"Comedies, Dramas, Independent Movies",True,True,2019-06-01,2019,6,1,5,True,100.0,,2011-01-01,3073,8.413415468856947,4169,5,3,1
s6021,Movie,5CM,Rizal Mantovani,Indonesia,9/28/2018,2012,TV-14,126 min,"Dramas, International Movies",True,True,2018-09-28,2018,9,28,4,False,126.0,,2012-01-01,2462,6.740588637919234,3923,3,2,1
s6022,Movie,6 Days,Toa Fraser,New Zealand,2/8/2018,2017,R,94 min,"Action & Adventure, Dramas, International Movies",True,True,2018-02-08,2018,2,8,3,False,94.0,,2017-01-01,403,1.103353867214237,3691,6,3,1
s6023,Movie,6-5=2,Bharat Jain,India,11/1/2017,2014,TV-MA,103 min,"Horror Movies, International Movies, Thrillers",True,True,2017-11-01,2017,11,1,2,False,103.0,,2014-01-01,1400,3.8329911019849416,3592,5,3,1
s6024,Movie,68 Kill,Trent Haaga,United States,9/1/2019,2017,R,96 min,"Comedies, Independent Movies, Thrillers",True,True,2019-09-01,2019,9,1,6,True,96.0,,2017-01-01,973,2.6639288158795345,4261,7,3,1
s6025,TV Show,7 (Seven),Nizar Shafi,India,7/30/2019,2019,TV-14,1 Season,TV Shows,True,True,2019-07-30,2019,7,30,1,False,,1.0,2019-01-01,210,0.5749486652977412,4228,9,1,1
s6026,Movie,7 Din Mohabbat In,"Meenu Gaur, Farjad Nabi",Pakistan,5/15/2019,2018,TV-PG,137 min,"Comedies, International Movies, Music & Musicals",True,True,2019-05-15,2019,5,15,2,False,137.0,,2018-01-01,499,1.3661875427789185,4152,17,3,1
s6017,Movie,5 Cowok Jagoan,Anggy Umbara,Not Given,1/5/2019,2017,TV-MA,106 min,"Action & Adventure, Comedies, International Movies",True,True,2019-01-05,2019,1,5,5,True,106.0,,2017-01-01,734,2.0095824777549622,4022,14,3,1
s6028,Movie,A Bad Moms Christmas,"Jon Lucas, Scott Moore",United States,2/14/2020,2017,R,104 min,Comedies,True,True,2020-02-14,2020,2,14,4,False,104.0,,2017-01-01,1139,3.1184120465434635,4427,20,1,1
s6029,Movie,A Billion Colour Story,Padmakumar Narasimhamurthy,India,4/1/2018,2016,TV-14,104 min,"Dramas, Independent Movies, International Movies",True,True,2018-04-01,2018,4,1,6,True,104.0,,2016-01-01,821,2.2477754962354553,3743,22,3,1
s6030,Movie,A Boy Called Po,John Asher,United States,1/15/2018,2016,PG,94 min,"Dramas, Sci-Fi & Fantasy",True,True,2018-01-15,2018,1,15,0,False,94.0,,2016-01-01,745,2.0396988364134154,3667,15,2,1
s6031,Movie,A Bridge Too Far,Richard Attenborough,United States,7/1/2020,1977,PG,176 min,"Action & Adventure, Classic Movies, Dramas",True,True,2020-07-01,2020,7,1,2,False,176.0,,1977-01-01,15887,43.49623545516769,4565,16,3,1
s6032,Movie,A Clockwork Orange,Stanley Kubrick,United Kingdom,11/1/2020,1971,R,137 min,"Classic Movies, Cult Movies, Dramas",True,True,2020-11-01,2020,11,1,6,True,137.0,,1971-01-01,18202,49.83436002737851,4688,18,3,1
s6033,Movie,A Dangerous Woman,Stephen Gyllenhaal,United States,4/1/2018,1993,R,101 min,"Dramas, Romantic Movies",True,True,2018-04-01,2018,4,1,6,True,101.0,,1993-01-01,9221,25.245722108145106,3743,17,2,1
s6034,Movie,A Family Affair,Tom Fassaert,Netherlands,10/16/2016,2015,TV-PG,111 min,"Documentaries, International Movies",True,True,2016-10-16,2016,10,16,6,True,111.0,,2015-01-01,654,1.7905544147843941,3211,15,2,1
s6035,Movie,A Family Man,Mark Williams,Canada,12/15/2019,2016,R,110 min,Dramas,True,True,2019-12-15,2019,12,15,6,True,110.0,,2016-01-01,1444,3.9534565366187544,4366,12,1,1
s6036,Movie,A Flying Jatt,Remo D'Souza,India,11/15/2017,2016,TV-14,142 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",True,True,2017-11-15,2017,11,15,2,False,142.0,,2016-01-01,684,1.8726899383983573,3606,13,3,1
s6037,Movie,A Glimpse Inside the Mind of Charles Swan III,Roman Coppola,United States,7/15/2018,2012,R,86 min,"Comedies, Independent Movies",True,True,2018-07-15,2018,7,15,6,True,86.0,,2012-01-01,2387,6.535249828884326,3848,45,2,1
s6046,Movie,A Mission in an Old Movie,Ahmad El-Badri,Egypt,4/25/2019,2012,TV-MA,98 min,"Comedies, International Movies",True,True,2019-04-25,2019,4,25,3,False,98.0,,2012-01-01,2671,7.312799452429843,4132,25,2,1
s6039,Movie,A Gray State,Erik Nelson,United States,12/25/2017,2017,TV-MA,93 min,Documentaries,True,True,2017-12-25,2017,12,25,0,False,93.0,,2017-01-01,358,0.9801505817932923,3646,12,1,1
s6040,Movie,A Haunted House,Michael Tiddes,United States,2/21/2020,2013,R,86 min,"Comedies, Horror Movies",True,True,2020-02-21,2020,2,21,4,False,86.0,,2013-01-01,2607,7.137577002053388,4434,15,2,1
s6041,Movie,A Haunting at Silver Falls: The Return,Teo Konuralp,United States,9/17/2019,2019,TV-14,80 min,"Horror Movies, Independent Movies",True,True,2019-09-17,2019,9,17,1,False,80.0,,2019-01-01,259,0.7091033538672142,4277,38,2,1
s6042,Movie,A Holiday Engagement,Jim Fall,United States,11/4/2019,2011,TV-G,92 min,"Children & Family Movies, Comedies, Romantic Movies",True,True,2019-11-04,2019,11,4,0,False,92.0,,2011-01-01,3229,8.840520191649555,4325,20,3,1
s6043,Movie,A Kind of Murder,Andy Goddard,United States,5/1/2017,2016,R,96 min,Thrillers,True,True,2017-05-01,2017,5,1,0,False,96.0,,2016-01-01,486,1.3305954825462012,3408,16,1,1
s6044,Movie,A Leaf of Faith,Chris Bell,United States,8/27/2018,2018,TV-MA,87 min,Documentaries,True,True,2018-08-27,2018,8,27,0,False,87.0,,2018-01-01,238,0.6516084873374401,3891,15,1,1
s6047,Movie,A Most Violent Year,J.C. Chandor,United Arab Emirates,7/22/2018,2014,R,125 min,"Dramas, Thrillers",True,True,2018-07-22,2018,7,22,6,True,125.0,,2014-01-01,1663,4.553045859000685,3855,19,2,1
s6048,Movie,A Murder in the Park,"Christopher S. Rech, Brandon Kimber",United States,4/28/2017,2014,PG-13,91 min,Documentaries,True,True,2017-04-28,2017,4,28,4,False,91.0,,2014-01-01,1213,3.3210130047912387,3405,20,1,1
s6050,Movie,A Night at the Roxbury,John Fortenberry,United States,12/1/2019,1998,PG-13,82 min,"Comedies, Cult Movies",True,True,2019-12-01,2019,12,1,6,True,82.0,,1998-01-01,8004,21.913757700205338,4352,22,2,1
s6051,Movie,A Noble Intention,Joram Lürsen,Netherlands,9/1/2016,2015,TV-MA,111 min,"Dramas, International Movies",True,True,2016-09-01,2016,9,1,3,False,111.0,,2015-01-01,609,1.6673511293634498,3166,17,2,1
s6052,Movie,A Patch of Fog,Michael Lennox,United Kingdom,4/15/2017,2015,TV-MA,92 min,"Dramas, Thrillers",True,True,2017-04-15,2017,4,15,5,True,92.0,,2015-01-01,835,2.2861054072553046,3392,14,2,1
s6053,Movie,A Perfect Man,Kees Van Oostrum,United States,6/6/2019,2013,R,94 min,"Dramas, Independent Movies, Romantic Movies",True,True,2019-06-06,2019,6,6,3,False,94.0,,2013-01-01,2347,6.425735797399041,4174,13,3,1
s6054,Movie,A Princess for Christmas,Michael Damian,United States,8/28/2020,2011,TV-PG,91 min,"Children & Family Movies, Dramas, Romantic Movies",True,True,2020-08-28,2020,8,28,4,False,91.0,,2011-01-01,3527,9.656399726214921,4623,24,3,1
s6055,Movie,A Russell Peters Christmas,Henry Sarwer-Foner,Canada,11/1/2013,2011,NR,44 min,Stand-Up Comedy,True,True,2013-11-01,2013,11,1,4,False,44.0,,2011-01-01,1035,2.833675564681725,2131,26,1,1
s6056,Movie,A Scandall,Ishaan Trivedi,India,10/15/2017,2016,TV-MA,108 min,"International Movies, Thrillers",True,True,2017-10-15,2017,10,15,6,True,108.0,,2016-01-01,653,1.787816563997262,3575,10,2,1
s6057,Movie,A Separation,Asghar Farhadi,Iran,3/16/2019,2011,PG-13,123 min,"Dramas, International Movies",True,True,2019-03-16,2019,3,16,5,True,123.0,,2011-01-01,2996,8.202600958247775,4092,12,2,1
s6058,Movie,A Serious Man,"Ethan Coen, Joel Coen",United States,1/16/2018,2009,R,106 min,"Comedies, Independent Movies",True,True,2018-01-16,2018,1,16,1,False,106.0,,2009-01-01,3302,9.040383299110198,3668,13,2,1
s6059,Movie,A Sort of Homecoming,Maria Burton,United States,8/1/2017,2015,TV-PG,89 min,"Dramas, Independent Movies",True,True,2017-08-01,2017,8,1,1,False,89.0,,2015-01-01,943,2.5817932922655715,3500,20,2,1
s6060,Movie,A Tale of Love and Darkness,Natalie Portman,Israel,10/25/2019,2015,PG-13,98 min,"Dramas, International Movies",True,True,2019-10-25,2019,10,25,4,False,98.0,,2015-01-01,1758,4.813141683778234,4315,27,2,1
s6061,Movie,A Thin Line Between Love & Hate,Martin Lawrence,United States,12/1/2020,1996,R,108 min,"Comedies, Romantic Movies",True,True,2020-12-01,2020,12,1,1,False,108.0,,1996-01-01,9101,24.917180013689254,4718,31,2,1
s6062,Movie,A Thousand Words,Brian Robbins,United States,7/1/2020,2012,PG-13,92 min,Comedies,True,True,2020-07-01,2020,7,1,2,False,92.0,,2012-01-01,3104,8.498288843258042,4565,16,1,1
s6063,Movie,A Walk to Remember,Adam Shankman,United States,7/1/2020,2002,PG,102 min,"Dramas, Romantic Movies",True,True,2020-07-01,2020,7,1,2,False,102.0,,2002-01-01,6756,18.496919917864478,4565,18,2,1
s6064,Movie,A Wednesday,Neeraj Pandey,India,11/1/2018,2008,TV-MA,103 min,"Action & Adventure, Dramas, International Movies",True,True,2018-11-01,2018,11,1,3,False,103.0,,2008-01-01,3957,10.833675564681725,3957,11,3,1
s6065,Movie,A Week in Watts,Gregory Caruso,United States,2/19/2018,2017,TV-14,91 min,Documentaries,True,True,2018-02-19,2018,2,19,0,False,91.0,,2017-01-01,414,1.1334702258726899,3702,15,1,1
s6066,Movie,A Wrinkle in Time,Ava DuVernay,United States,9/25/2018,2018,PG,110 min,Children & Family Movies,True,True,2018-09-25,2018,9,25,1,False,110.0,,2018-01-01,267,0.731006160164271,3920,17,1,1
s6069,Movie,A.M.I.,Rusty Nixon,Canada,10/1/2020,2019,TV-MA,77 min,Horror Movies,True,True,2020-10-01,2020,10,1,3,False,77.0,,2019-01-01,639,1.7494866529774127,4657,6,1,1
s6089,Movie,Acts of Violence,Brett Donowho,Canada,8/1/2020,2018,R,87 min,Action & Adventure,True,True,2020-08-01,2020,8,1,5,True,87.0,,2018-01-01,943,2.5817932922655715,4596,16,1,1
s6070,Movie,A.X.L.,Oliver Daly,United States,3/20/2019,2018,PG,99 min,"Action & Adventure, Children & Family Movies, Independent Movies",True,True,2019-03-20,2019,3,20,2,False,99.0,,2018-01-01,443,1.212867898699521,4096,6,3,1
s6071,Movie,Aşk Tesadüfleri Sever,Ömer Faruk Sorak,Turkey,4/4/2018,2011,TV-MA,122 min,"Dramas, International Movies, Romantic Movies",True,True,2018-04-04,2018,4,4,2,False,122.0,,2011-01-01,2650,7.255304585900069,3746,21,3,1
s6072,Movie,Aadu 2,Midhun Manuel Thomas,India,5/15/2018,2017,TV-MA,150 min,"Comedies, International Movies",True,True,2018-05-15,2018,5,15,1,False,150.0,,2017-01-01,499,1.3661875427789185,3787,6,2,1
s6073,Movie,Aajcha Divas Majha,Chandrakant Kulkarni,India,1/1/2018,2013,TV-PG,126 min,"Comedies, Dramas, International Movies",True,True,2018-01-01,2018,1,1,0,False,126.0,,2013-01-01,1826,4.999315537303217,3653,18,3,1
s6074,Movie,Aarakshan,Prakash Jha,India,12/31/2019,2011,TV-14,164 min,"Dramas, International Movies",True,True,2019-12-31,2019,12,31,1,False,164.0,,2011-01-01,3286,8.996577686516085,4382,9,2,1
s6075,Movie,Aashayein,Nagesh Kukunoor,India,10/22/2017,2010,TV-14,115 min,"Dramas, International Movies",True,True,2017-10-22,2017,10,22,6,True,115.0,,2010-01-01,2851,7.8056125941136205,3582,9,2,1
s6076,Movie,Aata Pita,Uttung Shelar,India,1/1/2018,2010,TV-14,133 min,"Comedies, Dramas, International Movies",True,True,2018-01-01,2018,1,1,0,False,133.0,,2010-01-01,2922,8.0,3653,9,3,1
s6077,Movie,Abby Sen,Atanu Ghosh,India,5/1/2017,2015,TV-PG,127 min,"Comedies, Dramas, International Movies",True,True,2017-05-01,2017,5,1,0,False,127.0,,2015-01-01,851,2.329911019849418,3408,8,3,1
s6079,Movie,Abhinetri,A. L. Vijay,India,5/1/2018,2016,TV-14,131 min,"Comedies, International Movies, Sci-Fi & Fantasy",True,True,2018-05-01,2018,5,1,1,False,131.0,,2016-01-01,851,2.329911019849418,3773,9,3,1
s6080,TV Show,Abnormal Summit,"Jung-ah Im, Seung-uk Jo",South Korea,8/4/2017,2017,TV-PG,2 Seasons,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",True,True,2017-08-04,2017,8,4,4,False,,2.0,2017-01-01,215,0.5886379192334018,3503,15,3,1
s6081,Movie,Abominable Christmas,Chad Van De Keere,United States,2/18/2016,2012,TV-Y7,44 min,"Children & Family Movies, Comedies",True,True,2016-02-18,2016,2,18,3,False,44.0,,2012-01-01,1509,4.131416837782341,2970,20,2,1
s6082,Movie,About a Boy,"Chris Weitz, Paul Weitz",United Kingdom,2/1/2019,2002,PG-13,101 min,"Comedies, Dramas, International Movies",True,True,2019-02-01,2019,2,1,4,False,101.0,,2002-01-01,6240,17.084188911704313,4049,11,3,1
s6083,Movie,Abzurdah,Daniela Goggi,Argentina,8/25/2016,2015,TV-MA,90 min,"Dramas, International Movies",True,True,2016-08-25,2016,8,25,3,False,90.0,,2015-01-01,602,1.648186173853525,3159,8,2,1
s6084,Movie,Acapulco La vida va,Alfonso Serrano Maturino,Mexico,6/3/2017,2016,TV-MA,89 min,"Comedies, Dramas, International Movies",True,True,2017-06-03,2017,6,3,5,True,89.0,,2016-01-01,519,1.4209445585215605,3441,19,3,1
s6085,Movie,Across The Line,Julien Christian Lutz,Canada,4/1/2019,2015,TV-MA,88 min,"Dramas, Sports Movies",True,True,2019-04-01,2019,4,1,0,False,88.0,,2015-01-01,1551,4.246406570841889,4108,15,2,1
s6086,Movie,Across the Universe,Julie Taymor,United States,1/1/2019,2007,PG-13,133 min,"Dramas, Music & Musicals, Romantic Movies",True,True,2019-01-01,2019,1,1,1,False,133.0,,2007-01-01,4383,12.0,4018,19,3,1
s6087,Movie,Act of Valor,"Mike McCoy, Scott Waugh",United States,6/1/2020,2012,R,110 min,Action & Adventure,True,True,2020-06-01,2020,6,1,0,False,110.0,,2012-01-01,3074,8.41615331964408,4535,12,1,1
s6088,Movie,Act of Vengeance,Mahsun Kırmızıgül,Turkey,9/29/2018,2010,NR,112 min,"Action & Adventure, International Movies",True,True,2018-09-29,2018,9,29,5,True,112.0,,2010-01-01,3193,8.7419575633128,3924,16,2,1
s6091,Movie,Addicted to Life,Thierry Donard,France,6/12/2020,2014,TV-14,91 min,"Action & Adventure, Documentaries, International Movies",True,True,2020-06-12,2020,6,12,4,False,91.0,,2014-01-01,2354,6.444900752908967,4546,16,3,1
s6092,Movie,Adore,Anne Fontaine,Australia,11/20/2019,2013,R,111 min,"Dramas, Independent Movies, International Movies",True,True,2019-11-20,2019,11,20,2,False,111.0,,2013-01-01,2514,6.882956878850103,4341,5,3,1
s6093,Movie,Adrishya,Sandeep Chatterjee,India,12/31/2019,2017,TV-14,99 min,"Horror Movies, Independent Movies, International Movies",True,True,2019-12-31,2019,12,31,1,False,99.0,,2017-01-01,1094,2.9952087611225187,4382,8,3,1
s6094,Movie,Adventures in Public School,Kyle Rideout,Canada,8/15/2018,2018,NR,86 min,Comedies,True,True,2018-08-15,2018,8,15,2,False,86.0,,2018-01-01,226,0.6187542778918549,3879,27,1,1
s6096,Movie,After Porn Ends,Bryce Wagoner,United States,5/27/2019,2012,NR,93 min,Documentaries,True,True,2019-05-27,2019,5,27,0,False,93.0,,2012-01-01,2703,7.40041067761807,4164,15,1,1
s6097,Movie,After Porn Ends 3,Brittany Andrews,United States,12/30/2018,2018,TV-MA,87 min,Documentaries,True,True,2018-12-30,2018,12,30,6,True,87.0,,2018-01-01,363,0.9938398357289527,4016,17,1,1
s6098,Movie,Afterschool,Antonio Campos,United States,8/13/2020,2008,TV-MA,107 min,"Dramas, Independent Movies",True,True,2020-08-13,2020,8,13,3,False,107.0,,2008-01-01,4608,12.616016427104723,4608,11,2,1
s6099,Movie,Aftershock,Nicolás López,United States,3/7/2018,2012,R,89 min,"Action & Adventure, Horror Movies",True,True,2018-03-07,2018,3,7,2,False,89.0,,2012-01-01,2257,6.179329226557153,3718,10,2,1
s6100,Movie,Agatha and the Truth of Murder,Terry Loane,United Kingdom,1/31/2019,2018,TV-MA,92 min,Dramas,True,True,2019-01-31,2019,1,31,3,False,92.0,,2018-01-01,395,1.08145106091718,4048,30,1,1
s6104,Movie,Ahista Ahista,Shivam Nair,India,12/31/2019,2006,TV-14,122 min,"Dramas, International Movies, Romantic Movies",True,True,2019-12-31,2019,12,31,1,False,122.0,,2006-01-01,5112,13.995893223819301,4382,13,3,1
s6105,Movie,Ai Weiwei: Never Sorry,Alison Klayman,United States,3/1/2018,2012,R,91 min,Documentaries,True,True,2018-03-01,2018,3,1,3,False,91.0,,2012-01-01,2251,6.16290212183436,3712,22,1,1
s6107,Movie,Aisa Yeh Jahaan,Biswajeet Bora,India,10/15/2017,2015,TV-14,127 min,"Dramas, Independent Movies, International Movies",True,True,2017-10-15,2017,10,15,6,True,127.0,,2015-01-01,1018,2.7871321013004793,3575,15,3,1
s6108,Movie,Aitraaz,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,3/1/2018,2004,TV-14,153 min,"International Movies, Music & Musicals, Romantic Movies",True,True,2018-03-01,2018,3,1,3,False,153.0,,2004-01-01,5173,14.16290212183436,3712,7,3,1
s6110,Movie,Albion: The Enchanted Stallion,Castille Landon,United States,7/1/2017,2016,TV-PG,106 min,Children & Family Movies,True,True,2017-07-01,2017,7,1,5,True,106.0,,2016-01-01,547,1.4976043805612593,3469,30,1,1
s6111,Movie,Alejandro Sanz: What I Was Is What I Am,"Gervasio Iglesias, Alexis Morante",Spain,8/18/2018,2018,TV-MA,102 min,"Documentaries, International Movies, Music & Musicals",True,True,2018-08-18,2018,8,18,5,True,102.0,,2018-01-01,229,0.6269678302532512,3882,39,3,1
s6101,TV Show,Age Gap Love,Not Given,United Kingdom,7/12/2019,2017,TV-MA,1 Season,"British TV Shows, Reality TV, Romantic TV Shows",True,True,2019-07-12,2019,7,12,4,False,,1.0,2017-01-01,922,2.524298425735797,4210,12,3,1
s6109,Movie,Alarmoty in the Land of Fire,Not Given,Egypt,8/5/2019,2017,TV-MA,94 min,"Comedies, International Movies",True,True,2019-08-05,2019,8,5,0,False,94.0,,2017-01-01,946,2.5900068446269677,4234,28,2,1
s6112,Movie,Alice Doesn't Live Here Anymore,Martin Scorsese,United States,7/1/2019,1974,PG,112 min,"Classic Movies, Comedies, Dramas",True,True,2019-07-01,2019,7,1,0,False,112.0,,1974-01-01,16617,45.49486652977413,4199,31,3,1
s6113,Movie,Alien Contact: Outer Space,J. Michael Long,United States,1/9/2018,2017,TV-PG,63 min,Documentaries,True,True,2018-01-09,2018,1,9,1,False,63.0,,2017-01-01,373,1.0212183436002737,3661,26,1,1
s6114,Movie,Aliens Ate My Homework,Sean McNamara,United States,3/6/2018,2018,PG,90 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",True,True,2018-03-06,2018,3,6,1,False,90.0,,2018-01-01,64,0.17522245037645448,3717,22,3,1
s6115,Movie,Alive and Kicking,Susan Glatzer,Sweden,8/10/2017,2016,TV-14,89 min,Documentaries,True,True,2017-08-10,2017,8,10,3,False,89.0,,2016-01-01,587,1.6071184120465434,3509,17,1,1
s6116,Movie,All About Nina,Eva Vives,United States,3/18/2019,2018,R,101 min,"Comedies, Dramas, Independent Movies",True,True,2019-03-18,2019,3,18,0,False,101.0,,2018-01-01,441,1.2073921971252566,4094,14,3,1
s6117,Movie,All Dogs Go to Heaven,"Don Bluth, Gary Goldman, Dan Kuenster",Ireland,6/1/2020,1989,G,85 min,Children & Family Movies,True,True,2020-06-01,2020,6,1,0,False,85.0,,1989-01-01,11474,31.41409993155373,4535,21,1,1
s6118,Movie,All Good Ones Get Away,Víctor García,Spain,7/30/2019,2019,TV-MA,83 min,"International Movies, Thrillers",True,True,2019-07-30,2019,7,30,1,False,83.0,,2019-01-01,210,0.5749486652977412,4228,22,2,1
s6119,Movie,All Hallows' Eve,Charlie Vaughn,United States,8/1/2017,2016,TV-G,92 min,"Children & Family Movies, Independent Movies",True,True,2017-08-01,2017,8,1,1,False,92.0,,2016-01-01,578,1.5824777549623545,3500,16,2,1
s6120,Movie,All Light Will End,Chris Blake,United States,2/2/2019,2018,TV-MA,84 min,"Horror Movies, Thrillers",True,True,2019-02-02,2019,2,2,5,True,84.0,,2018-01-01,397,1.0869267624914443,4050,18,2,1
s6121,Movie,All the Boys Love Mandy Lane,Jonathan Levine,United States,7/3/2018,2006,R,91 min,Horror Movies,True,True,2018-07-03,2018,7,3,1,False,91.0,,2006-01-01,4566,12.501026694045175,3836,28,1,1
s6122,Movie,All the Devil's Men,Matthew Hope,United Kingdom,5/15/2019,2018,R,100 min,Action & Adventure,True,True,2019-05-15,2019,5,15,2,False,100.0,,2018-01-01,499,1.3661875427789185,4152,19,1,1
s6123,Movie,Alone in Berlin,Vincent Perez,United Kingdom,2/15/2019,2016,R,103 min,Dramas,True,True,2019-02-15,2019,2,15,4,False,103.0,,2016-01-01,1141,3.1238877481177276,4063,15,1,1
